order_id,order_date,customer_name,city,product_name,category,unit_price,quantity,discount,payment_method,returned
ORD-108534,2025-11-20,Julia Martin,Byblos,Wireless Mouse,Electronics,17.95,1.0,0.0,cash,Y
ORD-108535,2025-10-09,Deborah Daniels,Zahle,Laptop Stand,Office,22.0,1.0,0.0,card,N
ORD-108536,2026-01-15,Mark Watson,Zahle,Olive Oil 1L,Grocery,9.9,1.0,0.0,cash,N
ORD-108537,Oct 05 2025,Kristina Ramirez,Beirut,Olive Oil 1L,Grocery,9.9,1.0,0.0,card,N
ORD-108538,2025-12-08, shannon smith  ,Sidon,Laptop Stand,Office,22.0,2.0,,wallet,N
ORD-108539,19/12/2025, terrance smith  ,Beirut,Laptop Stand,Office,$22.0,2.0,2.5,cash,N
ORD-108540,19/11/2025,Daniel Spencer,Jounieh,Shampoo 400ml,Personal Care,5.2,,0.0,cash,Y
ORD-108541,Dec 08 2025,Lindsey Rodriguez,Beirut,Toothpaste,Personal Care,$2.3,1.0,0.0,wallet,N
ORD-108542,23/11/2025,Melissa Dixon,beirut ,Bluetooth Speaker,Electronics,42.0,3.0,,card,N
ORD-108543,Oct 03 2025,Kimberly Casey,Zahle,Laptop Stand,Office,22.0,1.0,0.0,card,Y
ORD-108544,09/11/2025,Kirsten Brown,Beirut,Notebook A5,Office,3.5,2.0,1.0,card,N
ORD-108545,2025-11-08, heather wall  ,Zahle,iPhone 14 Case,Accessories,12.5,,2.5,card,N
ORD-108546,2025-12-14,Oscar Rodriguez,Tyre,Bluetooth Speaker,Electronics,33.25,2.0,0.0,wallet,Y
ORD-108547,Oct 19 2025, tanya hurst  ,Beirut,Olive Oil 1L,Grocery,11.88,1.0,2.5,wallet,N
ORD-108548,2026-01-02,Mark Strickland,beirut ,Laptop Stand,Office,"22,0",1.0,2.5,cash,N
ORD-108549,Jan 31 2026, hailey gallagher  ,Beirut,iPhone 14 Case,Accessories,12.5,1.0,,card,N
ORD-108550,Oct 17 2025,James Cooper,Tripoli,Olive Oil 1L,Grocery,$9.9,3.0,0.0,card,N
ORD-108551,2025-11-11,Eric Campbell,Jounieh,Shampoo 400ml,Personal Care,$5.2,1.0,0.0,cash,N
ORD-108552,2026-01-04,Kristopher Dillon,beirut ,Wireless Mouse,Electronics,$22.68,1.0,0.0,wallet,Y
ORD-108553,2025-10-24, david barajas  ,Tripoli,Wireless Mouse,Electronics,19.84,1.0,2.5,wallet,N
ORD-108554,27/01/2026, joann cox  ,Zahle,Protein Bar,Grocery,"1,89",1.0,1.0,card,N
ORD-108555,2025-11-20,Tiffany Owens, ?????,Laptop Stand,Office,$22.0,1.0,2.5,wallet,N
ORD-108556,Dec 04 2025,Isabella Medina, ?????,Protein Bar,Grocery,2.16,1.0,1.0,cash,N
ORD-108557,25/10/2025,Danielle Gross,Tyre,Olive Oil 1L,Grocery,9.4,1.0,0.0,wallet,N
ORD-108558,2025-11-11, kimberly evans  ,Beirut,Laptop Stand,Office,$22.0,,,wallet,N
ORD-108559,Nov 22 2025, jason santiago  ,beirut ,Laptop Stand,Office,20.9,1.0,0.0,wallet,N
ORD-108560,Nov 24 2025,Matthew Baker,Beirut,Protein Bar,Grocery,$1.8,1.0,0.0,wallet,Y
ORD-108561,Dec 28 2025,Julia Perez,Tripoli,Protein Bar,Grocery,1.8,1.0,0.0,card,N
ORD-108562,Jan 18 2026,Diana Silva,Sidon,iPhone 14 Case,Accessories,12.5,2.0,0.0,card,N
ORD-108563,2025-11-23, christine lopez  ,Beirut,iPhone 14 Case,Accessories,12.5,1.0,,card,N
ORD-108564,21/10/2025,Vickie Wang,Zahle,Protein Bar,Grocery,1.8,1.0,0.0,wallet,N
ORD-108565,Oct 21 2025,Brianna Whitaker,beirut ,Protein Bar,Grocery,$1.71,,2.5,cash,Y
ORD-108566,Jan 01 2026,Raven Sandoval,Sidon,Bluetooth Speaker,Electronics,35.0,2.0,2.5,wallet,N
ORD-108567,Oct 08 2025, jessica vincent  ,Beirut,Wireless Mouse,Electronics,18.9,3.0,,wallet,Y
ORD-108568,2025-12-30, michael martin  , ?????,Notebook A5,Office,3.5,2.0,0.0,wallet,N
ORD-108569,Oct 28 2025,Andrea Robinson,Tyre,Shampoo 400ml,Personal Care,6.24,3.0,,card,N
ORD-108570,Jan 05 2026, jay patel  ,Beirut,Wireless Mouse,Electronics,17.95,1.0,0.0,wallet,N
ORD-108571,2025-12-31, cindy hernandez  ,Sidon,USB-C Cable,Accessories,$6.3,2.0,,cash,N
ORD-108572,12/11/2025,Melody Hansen,Jounieh,Laptop Stand,Office,22.0,,0.0,card,Y
ORD-108573,2025-10-28,Matthew Watson,Tripoli,iPhone 14 Case,Accessories,15.0,1.0,1.0,card,N
ORD-108574,11/10/2025,Hannah Lopez,beirut ,USB-C Cable,Accessories,6.0,1.0,0.0,cash,N
ORD-108575,2025-12-28,Ethan Hill,beirut ,Protein Bar,Grocery,1.71,1.0,1.0,card,Y
ORD-108576,2025-11-21,Brian Barr,Beirut,Shampoo 400ml,Personal Care,5.2,1.0,2.5,cash,N
ORD-108577,Nov 16 2025,Donald Garcia,Zahle,USB-C Cable,Accessories,7.2,1.0,0.0,card,Y
ORD-108578,2025-10-13,Angela Swanson,beirut ,iPhone 14 Case,Accessories,$13.12,1.0,0.0,cash,N
ORD-108579,24/10/2025,Mark Miller,Tyre,Bluetooth Speaker,Electronics,$42.0,,0.0,card,N
ORD-108580,30/01/2026,Margaret Moore MD,Byblos,Olive Oil 1L,Grocery,9.9,3.0,0.0,wallet,N
ORD-108581,Jan 15 2026,Jocelyn Carlson,Sidon,Shampoo 400ml,Personal Care,$5.2,,2.5,card,N
ORD-108582,2025-11-07, amanda bell  ,Tyre,Bluetooth Speaker,Electronics,36.75,2.0,0.0,wallet,Y
ORD-108583,Oct 13 2025,Kylie Williams,Tyre,Bluetooth Speaker,Electronics,33.25,1.0,2.5,card,Y
ORD-108584,2026-01-15,Adam Knight,Sidon,Shampoo 400ml,Personal Care,5.2,1.0,0.0,wallet,N
ORD-108585,2025-12-20,Tammy Vega,Jounieh,iPhone 14 Case,Accessories,12.5,2.0,1.0,card,N
ORD-108586,2025-11-01,Caitlin Maddox,Beirut,Notebook A5,Office,3.32,3.0,0.0,cash,N
ORD-108587,Oct 28 2025, rodney stafford  ,Tripoli,Notebook A5,Office,3.68,,0.0,card,N
ORD-108588,2025-10-08,Mark Dougherty,Zahle,Protein Bar,Grocery,1.8,1.0,0.0,card,N
ORD-108589,2025-12-27,Teresa Vazquez,Byblos,USB-C Cable,Accessories,6.0,3.0,0.0,wallet,Y
ORD-108590,2025-11-13,Joseph Jackson,Tripoli,Notebook A5,Office,3.5,3.0,0.0,cash,N
ORD-108591,2025-11-06,Tyler Adams Jr.,beirut ,Protein Bar,Grocery,$1.71,,,cash,Y
ORD-108592,2025-10-26,William Ingram,Byblos,iPhone 14 Case,Accessories,15.0,1.0,0.0,card,N
ORD-108593,2026-01-23, trevor harris  ,Byblos,Bluetooth Speaker,Electronics,33.25,,2.5,wallet,Y
ORD-108594,2025-12-17,Scott Johnson,Tripoli,Laptop Stand,Office,20.9,1.0,0.0,cash,N
ORD-108595,Jan 03 2026,Natasha Green,beirut ,iPhone 14 Case,Accessories,12.5,,2.5,cash,N
ORD-108596,Jan 04 2026, tammy burke  ,Zahle,Laptop Stand,Office,26.4,1.0,0.0,cash,N
ORD-108597,2025-10-14,Matthew Phelps,Byblos,Toothpaste,Personal Care,2.42,,,cash,Y
ORD-108598,02/01/2026, richard bennett  ,Jounieh,Olive Oil 1L,Grocery,9.9,1.0,0.0,wallet,Y
ORD-108599,2025-11-14,April Bridges,Beirut,Shampoo 400ml,Personal Care,5.2,2.0,0.0,wallet,N
ORD-108600,Nov 22 2025,Brenda Cantrell,Byblos,iPhone 14 Case,Accessories,12.5,,2.5,cash,N
ORD-108601,Dec 08 2025,Joseph Stephens,Jounieh,iPhone 14 Case,Accessories,$13.12,1.0,1.0,wallet,N
ORD-108602,2025-11-08,Alexander Wood,Tyre,iPhone 14 Case,Accessories,12.5,1.0,0.0,card,N
ORD-108603,Jan 08 2026,David Stevens,Jounieh,Laptop Stand,Office,26.4,,2.5,card,N
ORD-108604,Oct 10 2025,Stephanie Nelson,Sidon,USB-C Cable,Accessories,$6.0,3.0,0.0,card,N
ORD-108605,Dec 17 2025,Sherry Smith,Byblos,Bluetooth Speaker,Electronics,"36,75",1.0,0.0,wallet,N
ORD-108606,19/01/2026,Cindy Mendez, ?????,Notebook A5,Office,3.5,2.0,1.0,wallet,N
ORD-108607,14/11/2025,Lisa Blackwell, ?????,Laptop Stand,Office,22.0,1.0,1.0,wallet,N
ORD-108608,02/11/2025, stephanie becker dvm  ,Zahle,Notebook A5,Office,3.5,2.0,0.0,cash,Y
ORD-108609,2025-11-01, andrew morris  ,beirut ,USB-C Cable,Accessories,6.0,2.0,,cash,N
ORD-108610,2025-11-22,Michael Freeman,Jounieh,Shampoo 400ml,Personal Care,$5.46,2.0,0.0,wallet,Y
ORD-108611,Oct 04 2025,Danielle Craig,Sidon,Toothpaste,Personal Care,2.3,3.0,0.0,wallet,N
ORD-108612,2025-10-10, abigail norton  ,Byblos,USB-C Cable,Accessories,6.0,1.0,0.0,wallet,N
ORD-108613,Jan 27 2026,George Blevins,Byblos,USB-C Cable,Accessories,6.3,3.0,2.5,cash,N
ORD-108614,22/10/2025,Chase Combs,Sidon,Bluetooth Speaker,Electronics,35.0,2.0,2.5,cash,N
ORD-108615,Nov 04 2025,Leah Martinez, ?????,Olive Oil 1L,Grocery,$9.9,3.0,0.0,card,N
ORD-108616,Oct 12 2025, mark martinez  ,beirut ,Shampoo 400ml,Personal Care,4.94,1.0,0.0,card,N
ORD-108617,Jan 29 2026,David Smith,Sidon,Laptop Stand,Office,22.0,,1.0,wallet,N
ORD-108618,10/10/2025, bruce reese  ,Byblos,iPhone 14 Case,Accessories,12.5,1.0,2.5,wallet,N
ORD-108619,2025-12-22,Jeffrey Schultz,beirut ,iPhone 14 Case,Accessories,$11.88,,0.0,cash,N
ORD-108620,2025-12-24,Jeffrey Compton, ?????,Laptop Stand,Office,$22.0,1.0,0.0,card,N
ORD-108621,Dec 07 2025, julie garcia  ,Jounieh,Notebook A5,Office,3.68,1.0,1.0,wallet,N
ORD-108622,Jan 10 2026,Jonathan Vargas,Beirut,Shampoo 400ml,Personal Care,4.94,3.0,2.5,cash,N
ORD-108623,10/10/2025,James Thompson,beirut ,Notebook A5,Office,3.5,,0.0,cash,Y
ORD-108624,Nov 30 2025,Jessica Campbell,Sidon,Notebook A5,Office,$4.2,1.0,2.5,wallet,N
ORD-108625,15/10/2025,Alyssa Mack,Tripoli,Protein Bar,Grocery,1.8,1.0,0.0,wallet,N
ORD-108626,20/10/2025,Jennifer Johnston MD,Sidon,Shampoo 400ml,Personal Care,"6,24",1.0,,card,N
ORD-108627,2025-12-05,Beth Miller,Jounieh,Bluetooth Speaker,Electronics,42.0,,0.0,wallet,N
ORD-108628,24/12/2025,Angela Cruz,Zahle,Olive Oil 1L,Grocery,10.4,1.0,2.5,wallet,Y
ORD-108629,21/01/2026,Anthony Smith,beirut ,Laptop Stand,Office,$22.0,1.0,0.0,cash,Y
ORD-108630,2025-12-04,Sandra Perez,Sidon,Bluetooth Speaker,Electronics,"35,0",1.0,0.0,wallet,N
ORD-108631,01/01/2026, annette cooley  ,Byblos,Wireless Mouse,Electronics,18.9,3.0,0.0,wallet,N
ORD-108632,17/11/2025, douglas lucero  ,Jounieh,Toothpaste,Personal Care,2.3,,0.0,card,N
ORD-108633,27/01/2026,Michelle Zuniga,Tripoli,Shampoo 400ml,Personal Care,4.94,1.0,2.5,wallet,N
ORD-108634,03/11/2025, heather long  , ?????,Wireless Mouse,Electronics,$18.9,3.0,0.0,cash,Y
ORD-108635,2025-12-15,Angelica Brown,Beirut,Bluetooth Speaker,Electronics,35.0,3.0,0.0,card,Y
ORD-108636,Oct 26 2025,Heather Acevedo, ?????,Olive Oil 1L,Grocery,9.4,2.0,0.0,card,Y
ORD-108637,2025-12-14,Peter Ramirez,Jounieh,Notebook A5,Office,$3.5,,,cash,N
ORD-108638,2025-10-09,Jeffery Luna, ?????,Bluetooth Speaker,Electronics,35.0,3.0,,card,N
ORD-108639,2025-12-25,Kerri Brown,beirut ,Protein Bar,Grocery,1.8,1.0,0.0,cash,N
ORD-108640,09/01/2026,Kelsey Davis, ?????,iPhone 14 Case,Accessories,"12,5",2.0,1.0,wallet,N
ORD-108641,2026-01-13,Patricia Mills,Jounieh,USB-C Cable,Accessories,7.2,2.0,0.0,cash,N
ORD-108642,02/01/2026,Kathryn Lee,Tripoli,Notebook A5,Office,3.5,1.0,0.0,wallet,N
ORD-108643,2025-12-04,Raymond Walker,beirut ,Notebook A5,Office,3.5,1.0,0.0,cash,Y
ORD-108644,2026-01-27,John Anderson, ?????,Notebook A5,Office,4.2,1.0,0.0,cash,N
ORD-108645,16/10/2025, melissa smith  ,Jounieh,USB-C Cable,Accessories,$6.0,1.0,2.5,wallet,N
ORD-108646,01/12/2025,Dawn Howard,beirut ,Protein Bar,Grocery,1.71,3.0,,cash,Y
ORD-108647,2025-11-19,Sharon Simmons,Tripoli,Toothpaste,Personal Care,2.3,,1.0,wallet,Y
ORD-108648,2025-11-02,Mark Gray DDS,Jounieh,iPhone 14 Case,Accessories,$12.5,1.0,2.5,cash,Y
ORD-108649,2025-10-06, diana glenn  ,Beirut,USB-C Cable,Accessories,6.3,1.0,0.0,card,N
ORD-108650,Jan 12 2026,Ms. Susan Peterson PhD,beirut ,Olive Oil 1L,Grocery,10.4,1.0,,cash,N
ORD-108651,07/12/2025,Martha Martin,Zahle,Wireless Mouse,Electronics,$18.9,1.0,0.0,cash,Y
ORD-108652,2025-10-20, joseph robinson  ,Zahle,iPhone 14 Case,Accessories,13.12,,0.0,cash,N
ORD-108653,Dec 07 2025,Dana Watson, ?????,Protein Bar,Grocery,$1.8,2.0,0.0,card,N
ORD-108654,11/01/2026,John Thomas, ?????,Toothpaste,Personal Care,2.76,,0.0,wallet,N
ORD-108655,Dec 30 2025,Keith Rodriguez,Byblos,Protein Bar,Grocery,1.8,1.0,,cash,N
ORD-108656,27/12/2025,Brett Mcdaniel,Tyre,Toothpaste,Personal Care,$2.3,1.0,,card,Y
ORD-108657,2025-11-17,Mitchell Moreno III,Tyre,Shampoo 400ml,Personal Care,$5.2,,,card,N
ORD-108658,Jan 26 2026,Adam Carter,beirut ,Bluetooth Speaker,Electronics,$35.0,1.0,0.0,card,N
ORD-108659,25/10/2025, ryan buck  ,Jounieh,Shampoo 400ml,Personal Care,5.2,1.0,,card,N
ORD-108660,13/11/2025,Kevin Davis,Zahle,Olive Oil 1L,Grocery,11.88,3.0,0.0,card,N
ORD-108661,12/01/2026,Megan Mendoza DDS,Zahle,USB-C Cable,Accessories,7.2,1.0,0.0,wallet,N
ORD-108662,17/12/2025,Laura Hartman,beirut ,Protein Bar,Grocery,1.8,1.0,1.0,card,N
ORD-108663,08/10/2025,Julie Garcia,Zahle,Toothpaste,Personal Care,2.3,1.0,0.0,wallet,N
ORD-108664,12/10/2025,Dennis Olson,Sidon,Toothpaste,Personal Care,2.3,,0.0,wallet,N
ORD-108665,2026-01-03,David Willis,Jounieh,Laptop Stand,Office,$20.9,1.0,1.0,wallet,N
ORD-108666,25/11/2025,Brooke King,beirut ,Wireless Mouse,Electronics,22.68,3.0,0.0,cash,N
ORD-108667,25/10/2025,Rachel Jones,Beirut,Notebook A5,Office,3.32,3.0,2.5,cash,N
ORD-108668,28/12/2025,Gina Key, ?????,Wireless Mouse,Electronics,18.9,1.0,,wallet,Y
ORD-108669,03/12/2025,Javier Cortez, ?????,Notebook A5,Office,3.5,1.0,2.5,cash,N
ORD-108670,09/12/2025,Heather Jones,Tripoli,Shampoo 400ml,Personal Care,5.2,,0.0,wallet,N
ORD-108671,Nov 22 2025,Laura Jones,Tyre,Toothpaste,Personal Care,2.3,1.0,0.0,cash,N
ORD-108672,26/11/2025,Lisa Thomas,Byblos,Bluetooth Speaker,Electronics,42.0,3.0,,card,N
ORD-108673,2025-10-30,Matthew White,Zahle,Toothpaste,Personal Care,2.3,1.0,,card,N
ORD-108674,27/01/2026,Joshua Nelson,Byblos,Toothpaste,Personal Care,2.76,1.0,1.0,cash,N
ORD-108675,Nov 22 2025,John Silva,Jounieh,USB-C Cable,Accessories,5.7,,0.0,card,N
ORD-108676,13/12/2025,Nancy Reynolds,Tripoli,Bluetooth Speaker,Electronics,"36,75",3.0,,cash,N
ORD-108677,Nov 29 2025,Kevin Simon,Tripoli,Wireless Mouse,Electronics,18.9,3.0,2.5,card,Y
ORD-108678,Nov 20 2025,Paige Bryan, ?????,Bluetooth Speaker,Electronics,$35.0,1.0,1.0,wallet,N
ORD-108679,Dec 07 2025,Brett Riley,Tyre,Protein Bar,Grocery,$1.8,,0.0,wallet,N
ORD-108680,15/11/2025, jose hansen  ,Tyre,Bluetooth Speaker,Electronics,$35.0,1.0,1.0,wallet,N
ORD-108681,2025-11-30,Matthew Hatfield,beirut ,Toothpaste,Personal Care,2.76,1.0,0.0,card,N
ORD-108682,2025-12-26,Richard Soto,beirut ,Laptop Stand,Office,$26.4,1.0,2.5,cash,N
ORD-108683,09/12/2025, joseph serrano  ,Zahle,Protein Bar,Grocery,$2.16,1.0,0.0,card,Y
ORD-108684,Dec 19 2025,Jimmy Logan, ?????,iPhone 14 Case,Accessories,$12.5,1.0,1.0,card,N
ORD-108685,Feb 01 2026, alfred baker  , ?????,Notebook A5,Office,3.5,3.0,1.0,card,N
ORD-108686,05/12/2025,Michele Simmons,Byblos,Wireless Mouse,Electronics,18.9,2.0,0.0,wallet,N
ORD-108687,2025-10-10,Crystal Thompson PhD,Byblos,Shampoo 400ml,Personal Care,5.2,2.0,0.0,card,Y
ORD-108688,Dec 15 2025,Corey Franklin,Jounieh,Wireless Mouse,Electronics,17.95,3.0,2.5,wallet,N
ORD-108689,Oct 16 2025, laura mckenzie  ,Tripoli,Notebook A5,Office,$3.32,1.0,0.0,card,Y
ORD-108690,14/11/2025,Jessica Huber,Beirut,Bluetooth Speaker,Electronics,35.0,1.0,0.0,card,N
ORD-108691,13/01/2026,Todd Wilson, ?????,Olive Oil 1L,Grocery,$9.4,3.0,0.0,wallet,N
ORD-108692,Nov 12 2025,Thomas Rhodes,Jounieh,iPhone 14 Case,Accessories,$12.5,3.0,0.0,card,N
ORD-108693,29/10/2025,Jodi Hamilton,Byblos,Laptop Stand,Office,26.4,,0.0,card,Y
ORD-108694,15/01/2026,Rebecca Sutton,Beirut,Toothpaste,Personal Care,$2.3,2.0,1.0,card,N
ORD-108695,2026-01-17,Alexander Johnson,Beirut,Notebook A5,Office,3.32,2.0,,wallet,N
ORD-108696,2026-01-08,Angela Smith,Zahle,iPhone 14 Case,Accessories,$12.5,3.0,,wallet,N
ORD-108697,2025-10-26,Deborah Lutz,Tripoli,iPhone 14 Case,Accessories,12.5,1.0,,wallet,N
ORD-108698,2025-11-30,James Bowman,Tripoli,Wireless Mouse,Electronics,$18.9,3.0,,cash,N
ORD-108699,Dec 17 2025,Kathleen Ramirez,Tyre,Laptop Stand,Office,26.4,1.0,,card,N
ORD-108700,11/10/2025,Marissa Rojas,Tripoli,iPhone 14 Case,Accessories,12.5,,0.0,card,Y
ORD-108701,27/10/2025,Calvin Howard, ?????,Bluetooth Speaker,Electronics,35.0,,,wallet,N
ORD-108702,2025-12-31,Brooke Bell,Tyre,Toothpaste,Personal Care,$2.76,1.0,,cash,N
ORD-108703,05/12/2025,Brett Garrett,Jounieh,USB-C Cable,Accessories,7.2,1.0,,card,N
ORD-108704,2025-10-26,Wendy Hernandez,Sidon,Wireless Mouse,Electronics,17.95,1.0,2.5,wallet,N
ORD-108705,2025-12-22, george gonzales  , ?????,Wireless Mouse,Electronics,18.9,3.0,0.0,wallet,Y
ORD-108706,2025-10-14,Brian Smith,Zahle,Toothpaste,Personal Care,2.76,3.0,0.0,cash,N
ORD-108707,2025-10-26,Adrienne Graham,beirut ,Protein Bar,Grocery,1.8,1.0,2.5,card,Y
ORD-108708,Dec 04 2025,Carolyn Macias, ?????,Olive Oil 1L,Grocery,9.9,2.0,,wallet,Y
ORD-108709,Oct 10 2025,Gary Hernandez,Zahle,USB-C Cable,Accessories,7.2,1.0,0.0,card,N
ORD-108710,Jan 02 2026,Amanda Reyes,Tripoli,USB-C Cable,Accessories,5.7,1.0,1.0,card,N
ORD-108711,Oct 19 2025,April Ashley,Jounieh,Toothpaste,Personal Care,"2,42",3.0,0.0,wallet,N
ORD-108712,2025-10-07,Brenda Reese,Zahle,Bluetooth Speaker,Electronics,$36.75,3.0,1.0,wallet,N
ORD-108713,Nov 12 2025,Patricia Shea,Tripoli,Toothpaste,Personal Care,$2.18,2.0,0.0,cash,N
ORD-108714,2026-01-14,Cynthia Smith,Sidon,iPhone 14 Case,Accessories,$15.0,3.0,0.0,cash,N
ORD-108715,31/01/2026,Luis Garcia,Tripoli,USB-C Cable,Accessories,"6,0",,2.5,cash,Y
ORD-108716,Dec 27 2025, jeffrey nichols  ,Jounieh,Olive Oil 1L,Grocery,$9.4,1.0,2.5,cash,N
ORD-108717,2025-11-26,Teresa Padilla,Tyre,Wireless Mouse,Electronics,18.9,2.0,,cash,N
ORD-108718,2026-01-21,Elizabeth Clark,Sidon,Olive Oil 1L,Grocery,9.9,1.0,2.5,wallet,N
ORD-108719,06/10/2025,Martha Garcia,Byblos,Toothpaste,Personal Care,2.3,2.0,0.0,card,N
ORD-108720,Dec 01 2025,Susan House,Sidon,iPhone 14 Case,Accessories,15.0,,,card,N
ORD-108721,16/01/2026,Matthew Lee,Beirut,Toothpaste,Personal Care,2.76,1.0,0.0,card,Y
ORD-108722,18/12/2025,Susan Castillo,Tyre,Olive Oil 1L,Grocery,10.4,2.0,2.5,card,N
ORD-108723,Oct 05 2025,Eric Stone,beirut ,Wireless Mouse,Electronics,$18.9,1.0,1.0,wallet,Y
ORD-108724,Nov 02 2025, rachel lee  ,Byblos,Notebook A5,Office,3.32,2.0,1.0,wallet,N
ORD-108725,23/01/2026,Rachel Garza,Beirut,Protein Bar,Grocery,2.16,2.0,2.5,cash,N
ORD-108726,Jan 17 2026,Sonya Eaton,beirut ,USB-C Cable,Accessories,6.0,2.0,1.0,card,N
ORD-108727,07/11/2025, nicole butler  ,Tyre,Shampoo 400ml,Personal Care,6.24,1.0,0.0,card,Y
ORD-108728,Dec 08 2025, michelle hill  ,Tyre,Olive Oil 1L,Grocery,$9.9,3.0,0.0,card,N
ORD-108729,2025-11-06,Jeffrey Wallace,beirut ,Wireless Mouse,Electronics,18.9,3.0,0.0,wallet,Y
ORD-108730,Oct 08 2025,Michelle Dudley,Byblos,iPhone 14 Case,Accessories,13.12,,2.5,wallet,N
ORD-108731,Jan 29 2026,Deborah Harmon,Jounieh,Wireless Mouse,Electronics,18.9,,0.0,cash,N
ORD-108732,2025-11-13,Douglas Khan,Sidon,Olive Oil 1L,Grocery,$9.9,3.0,2.5,card,N
ORD-108733,Nov 09 2025,Mallory Page, ?????,Bluetooth Speaker,Electronics,35.0,,2.5,card,N
ORD-108734,Nov 17 2025,Julie Andrews,Tripoli,Bluetooth Speaker,Electronics,33.25,,1.0,cash,N
ORD-108735,27/11/2025,Aaron Long, ?????,Laptop Stand,Office,22.0,1.0,0.0,card,N
ORD-108736,2025-12-07,Kathy Trujillo,Beirut,Notebook A5,Office,3.5,2.0,0.0,wallet,N
ORD-108737,Oct 06 2025,Amanda Pearson,Tripoli,Olive Oil 1L,Grocery,9.4,1.0,0.0,cash,N
ORD-108738,Nov 27 2025, paul curry  , ?????,USB-C Cable,Accessories,"6,0",1.0,0.0,cash,N
ORD-108739,2026-01-31,Theresa Madden,Beirut,Olive Oil 1L,Grocery,9.4,1.0,1.0,wallet,Y
ORD-108740,2025-10-18, andrew guerra  ,Jounieh,Shampoo 400ml,Personal Care,$5.2,2.0,0.0,card,N
ORD-108741,18/10/2025,Anthony Wiley,Jounieh,Protein Bar,Grocery,1.71,,0.0,wallet,Y
ORD-108742,Dec 20 2025, kyle mathis  ,Zahle,Bluetooth Speaker,Electronics,36.75,2.0,0.0,wallet,Y
ORD-108743,Nov 05 2025,Alexis Hall,Tripoli,Olive Oil 1L,Grocery,10.4,2.0,0.0,card,N
ORD-108744,Dec 09 2025,Michael Daniels,Tripoli,Olive Oil 1L,Grocery,$9.9,2.0,0.0,card,N
ORD-108745,09/01/2026,Christopher Carr,Byblos,Olive Oil 1L,Grocery,11.88,,,card,N
ORD-108746,Nov 04 2025,Madison Clark, ?????,Bluetooth Speaker,Electronics,$35.0,3.0,0.0,cash,N
ORD-108747,Nov 19 2025,Jeffrey Roberts,Tyre,iPhone 14 Case,Accessories,11.88,,2.5,card,N
ORD-108748,Oct 27 2025,Toni Johnson,Tyre,Protein Bar,Grocery,1.8,3.0,,card,N
ORD-108749,27/12/2025,Charlene Williams,Jounieh,Protein Bar,Grocery,1.8,1.0,1.0,wallet,Y
ORD-108750,2025-11-01, michael morgan  ,Zahle,Olive Oil 1L,Grocery,9.9,1.0,0.0,cash,N
ORD-108751,17/01/2026,Dominique Lopez,beirut ,USB-C Cable,Accessories,6.0,,2.5,wallet,N
ORD-108752,Jan 19 2026,Stacey Jackson,Tripoli,Bluetooth Speaker,Electronics,$36.75,3.0,0.0,cash,Y
ORD-108753,Oct 26 2025,Dawn Nelson,Beirut,USB-C Cable,Accessories,6.0,1.0,0.0,wallet,N
ORD-108754,Jan 06 2026, suzanne ramirez  ,Sidon,Toothpaste,Personal Care,$2.42,3.0,0.0,card,N
ORD-108755,2025-10-28,Alejandra Williams,Beirut,USB-C Cable,Accessories,$6.0,3.0,0.0,cash,N
ORD-108756,Nov 04 2025,Johnathan Hoffman,Beirut,Toothpaste,Personal Care,2.3,1.0,0.0,cash,Y
ORD-108757,Nov 06 2025,Tiffany Anderson,Sidon,Toothpaste,Personal Care,$2.3,1.0,0.0,cash,N
ORD-108758,22/10/2025,Patrick Parker,Tyre,Laptop Stand,Office,22.0,2.0,0.0,wallet,Y
ORD-108759,2025-11-13,Mike Jordan,Tripoli,Wireless Mouse,Electronics,17.95,1.0,0.0,cash,N
ORD-108760,Nov 02 2025, bobby fernandez  ,beirut ,Protein Bar,Grocery,1.8,,0.0,cash,Y
ORD-108761,Nov 21 2025,Anthony Daniel,Tripoli,Notebook A5,Office,3.5,1.0,0.0,cash,N
ORD-108762,04/12/2025,Franklin Walker, ?????,Shampoo 400ml,Personal Care,6.24,3.0,2.5,wallet,Y
ORD-108763,Nov 25 2025, albert rivers  ,beirut ,Notebook A5,Office,$3.5,1.0,0.0,cash,N
ORD-108764,Nov 06 2025,Thomas Castaneda,Byblos,USB-C Cable,Accessories,7.2,2.0,0.0,card,N
ORD-108765,Jan 07 2026,Susan Terry,Jounieh,Bluetooth Speaker,Electronics,$35.0,,0.0,cash,N
ORD-108766,2025-10-06,Daniel Duarte,Jounieh,Shampoo 400ml,Personal Care,4.94,1.0,0.0,wallet,Y
ORD-108767,07/12/2025,David Peters,Tripoli,Toothpaste,Personal Care,2.18,1.0,0.0,cash,N
ORD-108768,17/11/2025, mr. tyrone white  ,Jounieh,Shampoo 400ml,Personal Care,"5,46",3.0,0.0,wallet,N
ORD-108769,10/11/2025,Chelsea Mccoy,Sidon,Olive Oil 1L,Grocery,$9.4,,2.5,card,Y
ORD-108770,2025-12-29,Nicole Gregory,Jounieh,Protein Bar,Grocery,"1,89",1.0,1.0,cash,N
ORD-108771,2026-01-05,Renee Walton,Tripoli,Olive Oil 1L,Grocery,9.9,1.0,,wallet,Y
ORD-108772,2026-01-25, melissa blackwell  ,Jounieh,Wireless Mouse,Electronics,18.9,2.0,2.5,card,N
